"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"Jardins de la Maternitat (manteniment Diputació)","080193|JARDINS_DE_LA_MATERNITAT_MANTENIMENT_DIPUTACIO","Barcelona","080193","4,138,132","2,126,252","Sí","Sí","No","Sí","No","Trav. de Les Corts, 159","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/95143083146","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de la Tamarita","080193|JARDINS_DE_LA_TAMARITA","Barcelona","080193","4,141,091","2,135,331","Sí","Sí","No","Sí","No","Pg. Sant Gervasi, 47-49","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94165112247","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de Laribal","080193|JARDINS_DE_LARIBAL","Barcelona","080193","4,136,812","2,158,483","Sí","Sí","No","Sí","No","Pg. Santa Madrona, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99329085212","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de Palau de Pedralbes (gestionat per la Generalitat)","080193|JARDINS_DE_PALAU_DE_PEDRALBES_GESTIONAT_PER_LA_GENERALITAT","Barcelona","080193","4,138,655","2,118,435","Sí","Sí","No","Sí","No","Av. Diagonal, 686","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010494","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de Pedro Muñoz Seca","080193|JARDINS_DE_PEDRO_MUNOZ_SECA","Barcelona","080193","4,142,773","2,140,747","Sí","Sí","No","Sí","No","C. Arquitectura, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97202125642","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de Piscines i Esports","080193|JARDINS_DE_PISCINES_I_ESPORTS","Barcelona","080193","4,139,314","2,135,608","Sí","Sí","No","Sí","No","C. Doctor Fleming, 8","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400349080","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc dEl Poblenou","080193|PARC_DEL_POBLENOU","Barcelona","080193","4,139,728","2,207,471","Sí","Sí","No","Sí","No","Av. Litoral, 59-71","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96113125023","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai enjardinat de la Via Trajana","080193|ESPAI_ENJARDINAT_DE_LA_VIA_TRAJANA","Barcelona","080193","4,142,896","2,203,714","Sí","Sí","No","Sí","No","C. Santander, 58","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400738079","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins de Vil·la Amèlia","080193|JARDINS_DE_VIL_LA_AMELIA","Barcelona","080193","4,139,391","2,121,187","Sí","Sí","No","Sí","Sí","C. Eduardo Conde, 22","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011931","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardins del Dr.Pla i Armengol","080193|JARDINS_DEL_DR_PLA_I_ARMENGOL","Barcelona","080193","4,141,601","216,992","Sí","Sí","No","Sí","No","Av. Mare de Déu de Montserrat, 132","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400643473","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mirador dEl Poble-sec","080193|MIRADOR_DEL_POBLE_SEC","Barcelona","080193","4,137,208","2,170,647","Sí","Sí","No","Sí","No","Pg. Montjuïc, 59","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/95125123610","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc Creueta del Coll","080193|PARC_CREUETA_DEL_COLL","Barcelona","080193","4,141,926","2,146,252","Sí","Sí","No","Sí","Sí","Pg. de la Mare de Déu del Coll, 77","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086020872","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Can Sabaté","080193|PARC_DE_CAN_SABATE","Barcelona","080193","4,136,437","213,775","Sí","Sí","No","Sí","No","C. Mineria, 16","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086029921","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Cervantes","080193|PARC_DE_CERVANTES","Barcelona","080193","4,138,457","2,109,439","Sí","Sí","No","Sí","No","Av. Diagonal, 706","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010721","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Diagonal Mar","080193|PARC_DE_DIAGONAL_MAR","Barcelona","080193","4,140,849","2,212,232","Sí","Sí","No","Sí","No","C. Llull, 356 - 360","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99085102712","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Josep Maria Serra i Martí","080193|PARC_DE_JOSEP_MARIA_SERRA_I_MARTI","Barcelona","080193","4,144,296","2,165,954","Sí","Sí","No","Sí","No","C. Miguel Hernández, 16","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97248100532","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de la Barceloneta","080193|PARC_DE_LA_BARCELONETA","Barcelona","080193","4,138,206","2,193,838","Sí","Sí","No","Sí","Sí","Pg. Marítim de la Barceloneta, 15-21","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96269141552","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de La Ciutadella","080193|PARC_DE_LA_CIUTADELLA","Barcelona","080193","4,138,634","2,185,382","Sí","Sí","No","Sí","Sí","Pg. de Picasso, 21","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011921","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de la Font Florida","080193|PARC_DE_LA_FONT_FLORIDA","Barcelona","080193","4,136,863","214,105","Sí","Sí","No","Sí","No","C. Font Florida, 102","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/95125123838","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de la Pegaso","080193|PARC_DE_LA_PEGASO","Barcelona","080193","4,142,689","2,190,739","Sí","Sí","No","Sí","No","C. Sagrera 179-197","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086017159","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de les Aigües","080193|PARC_DE_LES_AIGUES","Barcelona","080193","4,141,358","2,165,481","Sí","Sí","No","Sí","No","Pl. Alfons el Savi, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011955","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Monterols","080193|PARC_DE_MONTEROLS","Barcelona","080193","4,140,161","2,139,774","Sí","Sí","No","Sí","No","C. Muntaner, 450","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011940","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de Sant Martí","080193|PARC_DE_SANT_MARTI","Barcelona","080193","414,199","2,198,052","Sí","Sí","No","Sí","No","C. Menorca, 64","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086029922","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc del Centre de Poblenou","080193|PARC_DEL_CENTRE_DE_POBLENOU","Barcelona","080193","4,140,679","2,199,757","Sí","Sí","No","Sí","No","Av. Diagonal, 130","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400201005","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc dEl Clot","080193|PARC_DEL_CLOT","Barcelona","080193","4,140,847","2,190,015","Sí","Sí","No","Sí","No","C. Escultors Claperós, 55-63","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086017160","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc dEl Guinardó","080193|PARC_DEL_GUINARDO","Barcelona","080193","4,141,949","2,169,614","Sí","Sí","No","Sí","No","C. Garriga i Roca, 1-13","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011954","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc del Mirador del Migdia","080193|PARC_DEL_MIRADOR_DEL_MIGDIA","Barcelona","080193","4,135,976","2,152,844","Sí","Sí","No","Sí","No","Pg. del Migdia, 156 - 174","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1116122215","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc del Putxet","080193|PARC_DEL_PUTXET","Barcelona","080193","4,140,775","2,142,518","Sí","Sí","No","Sí","No","C. Manacor, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011938","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc dEl Turó de la Peira","080193|PARC_DEL_TURO_DE_LA_PEIRA","Barcelona","080193","4,143,346","2,163,447","Sí","Sí","No","Sí","No","Pg. Fabra i Puig, 396","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011958","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
